cord_uid_a,cord_uid_b,similarity,title_a,title_b
fxrsgieg,z9b7gb0s,0.03256548,COVID-19: Was Rheumapatienten jetzt wissen sollten,Generalizability of COVID-19 Clinical Prediction Models
3qxqvmon,1evyus4i,0.032571018,Współzależność przemysłu 4.0 z gospodarką o obiegu zamkniętym: w poszukiwaniu wspólnego obszaru definicyjnego,Living with disability in a COVID-19 world
s9qlcamb,7mgs5s8f,0.032573916,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet,Commute distance and jobs-housing fit
dft7qzsw,s9qlcamb,0.03257662,Problems Faced in Distance Education during COVID-19 Pandemic,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
xxcsrta0,4wcf4z93,0.03257725,"Menschenrechte in der Pflege angesichts Covid 19 - und das Recht Pflegender, sich im Arbeitsalltag nicht schuldig zu machen oder schuldig zu fühlen",Acknowledgement to Referees: Acknowledgement to Referees
su3mp2om,fxrsgieg,0.032584414,Conditioned tandem networks,COVID-19: Was Rheumapatienten jetzt wissen sollten
4ll2rqh3,h7wtvca0,0.03259057,"Weniger Arbeit, mehr Urlaub",ResearchPaper:EfficacyofMyofascialReleaseTherapy on the Cardiorespiratory Functions in Patients With COVID-19
s9qlcamb,2bgx4xx4,0.0325941,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet,Offline: COVID-19-what have we learned so far?
jbv80qp7,lvi4n41u,0.032600116,Covid-19 vaccination: Logistical challenges in primary care,Pflegen kann jede*r!
0i3ewil9,s9qlcamb,0.032602433,The changing face of pathogen discovery and surveillance,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
fxrsgieg,8hxapk2w,0.03261316,COVID-19: Was Rheumapatienten jetzt wissen sollten,COVID-19 in posttransplant patients-report of 2 cases
ww3bie1d,fxrsgieg,0.032617267,Healthcare enterprises and public policies on COVID‐19: Insights from the Greek rural areas,COVID-19: Was Rheumapatienten jetzt wissen sollten
s9qlcamb,9hxsgn4m,0.032620467,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet,The Importance of Video Visits in the Time of COVID‐19
gk4p26ck,lvi4n41u,0.032621205,A New Road Map for Our Nation's Response to COVID-19.,Pflegen kann jede*r!
lvi4n41u,aucgdbzr,0.032623664,Pflegen kann jede*r!,Chapter 1 Progress in Transport and Tourism Research: Reformulating the Transport-Tourism Interface and Future Research Agendas
22ksjktu,s9qlcamb,0.032623734,Findings of Research Misconduct,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
rc0nbk07,fxrsgieg,0.032626953,Biomarkers and prognostic factors for mesothelioma.,COVID-19: Was Rheumapatienten jetzt wissen sollten
lvi4n41u,fyorl3ks,0.03263165,Pflegen kann jede*r!,Sports Students' Satisfaction with Their Foreign Language Studies during the Outbreak of Covid-19
s6unh19n,79hf1x4j,0.03263773,Clinical and laboratory findings of COVID-19,Sind durch COVID-19 (mehr) Patienten mit Hörverlust zu erwarten?
s9cf86vs,vur1c2nf,0.0326387,Resultado de la implantacion de consultas telematicas en cirugia ortopedica y traumatologia durante la pandemia COVID-19,Communicating With Patients and Families During COVID-19
fxrsgieg,ccuyojbq,0.032642413,COVID-19: Was Rheumapatienten jetzt wissen sollten,Teachers: the forgotten health workforce
k9k9030a,fxrsgieg,0.032651544,[Immunoendocrinology - issues and challenges of today],COVID-19: Was Rheumapatienten jetzt wissen sollten
4xzvusbz,fxrsgieg,0.032652427,COVID-19: Comparison between 8-days and extended 4-weeks outbreak periods through socioeconomic and natural factors,COVID-19: Was Rheumapatienten jetzt wissen sollten
gzumjzgh,fxrsgieg,0.032653343,Virtual cultural circle: promoting the health of nurses fighting the covid-19,COVID-19: Was Rheumapatienten jetzt wissen sollten
znhqsnfj,fxrsgieg,0.03265431,The female medical workforce.,COVID-19: Was Rheumapatienten jetzt wissen sollten
1y46qu35,fxrsgieg,0.032659918,Legal aspects of COVID-19 pandemic management for community nurses.,COVID-19: Was Rheumapatienten jetzt wissen sollten
s9qlcamb,hwdvn8r2,0.03266131,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet,"For the People: Uncertainty, Elections, and Enduring Consequences"
8p7vktc7,lvrrv9un,0.032666203,Keine Wirtschaftlichkeitsprüfungen für 2019: In Rheinland-Pfalz wurde das Ausgabenvolumen eingehalten,"Sustainability, Business, and Health."
tskfl8od,fxrsgieg,0.03267083,Neurological Complications of COVID-19 in Children.,COVID-19: Was Rheumapatienten jetzt wissen sollten
zoh1bsvo,fxrsgieg,0.03267083,Neurological Complications of COVID-19 in Children,COVID-19: Was Rheumapatienten jetzt wissen sollten
oeoszknl,s9qlcamb,0.032674804,"Bonds between body, face, and eyes reading",Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
4a0hsmfk,pez6to2e,0.03268589,"Contents of Volume 65, issues 1 and 2",Infektionsschutz: Wenn gegen Regeln verstoßen wird
0bkskibk,avobcnzk,0.032690298,Human Bocavirus in Children,Neue Impfempfehlungen - auch zu COVID-19
lvi4n41u,an0fufsc,0.03269303,Pflegen kann jede*r!,"COVID-19 in the autopsy room–requirements, safety, recommendations and pathological findings"
sh03wppa,s9qlcamb,0.032699812,Rehabilitation following Covid-19: Part 1: Theoretical Considerations,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
aoyn7r7h,s9qlcamb,0.032704864,Perspectives: Leadership for quality improvement.,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
pzxrnuuj,atva6mfp,0.032708548,Supporting our Fellows and Members through COVID-19,COVID-19-Forschungsdaten leichter zugänglich machen – Aufbau einer bundesweiten Informationsinfrastruktur
frdc5oes,fxrsgieg,0.032712758,The effect of work from home on employee productivity in banking industry,COVID-19: Was Rheumapatienten jetzt wissen sollten
fxrsgieg,ugenpagq,0.032713752,COVID-19: Was Rheumapatienten jetzt wissen sollten,Exploring the representativeness of the M5 competition data
ni7fsqbi,s9qlcamb,0.03271613,What can we do for part-time nursing students during the COVID-19 pandemic?,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
fxrsgieg,cqppkl6r,0.032720987,COVID-19: Was Rheumapatienten jetzt wissen sollten,Point-of-Care Ultrasound Can Suggest COVID-19
fxrsgieg,yg4mi80u,0.03272868,COVID-19: Was Rheumapatienten jetzt wissen sollten,Measuring the COVID-19 Financial Threat to Hospital Markets
p81l6zvz,ubasthzv,0.032728985,Systemische Immunsuppression in Zeiten von COVID‐19: Müssen wir umdenken?,Priorities for the US Health Community Responding to COVID-19
t3awitbb,fxrsgieg,0.032730408,COVID-19: Symptoms in Dying Residents of Nursing Homes and in Those Admitted to Hospitals.,COVID-19: Was Rheumapatienten jetzt wissen sollten
xrmkx4cc,e69c9wyw,0.03273888,Industry 5.0: Potential Applications in COVID-19,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
ivryso1h,77zkfwr7,0.032746684,Vaccination of Immunocompromised Cats,Masterplan Rohstoffe 2030 – Eine Rohstoffstrategie für Österreich
xksd38yb,fxrsgieg,0.032748457,[Atypical clinical picture of COVID-19 in older patients],COVID-19: Was Rheumapatienten jetzt wissen sollten
fxrsgieg,x5h4moc1,0.032755457,COVID-19: Was Rheumapatienten jetzt wissen sollten,Treating Neutrophilic Inflammation in Airways Diseases
spm5esfk,e69c9wyw,0.03275958,"Biosecurity at Cattle Farms: Strengths, Weaknesses, Opportunities and Threats",Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
60bvset6,fxrsgieg,0.032763805,How Attractive for Walking Are the Main Streets of a Shrinking City?,COVID-19: Was Rheumapatienten jetzt wissen sollten
wx77fncz,lvi4n41u,0.03277323,Promoting public health measures in response to COVID-19 on cargo ships and fishing vessels,Pflegen kann jede*r!
vur1c2nf,f1md57dg,0.032774065,Communicating With Patients and Families During COVID-19,La souveraineté industrielle au révélateur du COVID-19
fxrsgieg,vjfbh7yf,0.032779593,COVID-19: Was Rheumapatienten jetzt wissen sollten,"Prospects in controlling morphology, dynamics and responsiveness of supramolecular polymers."
t5alk6xg,s9qlcamb,0.032781173,"The association between work hours, shift work, and job latitude with fecundability: A preconception cohort study.",Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
6mc4zg7g,ipu7igjp,0.032786313,Viele Sonderregelungen gelten weiter,[COVID-19 from the nephrologist's point of view].
3qxqvmon,ong6c37q,0.03279055,Współzależność przemysłu 4.0 z gospodarką o obiegu zamkniętym: w poszukiwaniu wspólnego obszaru definicyjnego,[Neurology of eye movements].
lvi4n41u,baqfe90f,0.03279491,Pflegen kann jede*r!,The state of distance healthcare simulation during the COVID-19 pandemic: results of an international survey
lvi4n41u,8hncaa3v,0.032803986,Pflegen kann jede*r!,The prognostic value of general laboratory testing in patients with COVID-19
8vzna3jz,s9qlcamb,0.032818217,The World We Find: A Photo Essay,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
86esyb9q,e6pxogg9,0.03282594,Erfolge feiern - Zukunft gestalten,Monitoring Remote Employees at FinPro
g6r9ipf0,p81l6zvz,0.03282642,"COVID – 19 impacts cities, culture and society",Systemische Immunsuppression in Zeiten von COVID‐19: Müssen wir umdenken?
h48ll8zq,fxrsgieg,0.03283288,The Unique Challenges Facing Rural Providers in the COVID-19 Pandemic.,COVID-19: Was Rheumapatienten jetzt wissen sollten
t51x3dof,8p7vktc7,0.03283319,Psychosemantic research of students’ representations about distance education during COVID-19,Keine Wirtschaftlichkeitsprüfungen für 2019: In Rheinland-Pfalz wurde das Ausgabenvolumen eingehalten
lvi4n41u,2ptayj9v,0.03283734,Pflegen kann jede*r!,Contaminated Toothbrushes and Potential COVID-19 Transmission: Concerns and Recommendations
tazi4h94,fxrsgieg,0.032839745,COVID-19 transmission inside a small passenger vessel: Risks and mitigation,COVID-19: Was Rheumapatienten jetzt wissen sollten
6m133lha,s9qlcamb,0.03283975,Contextualising risk: the unfolding information work and practices of people during the COVID-19 pandemic,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
lvi4n41u,akwmkksd,0.032839876,Pflegen kann jede*r!,COVID-19 diagnostic methods in developing countries.
lrz3084w,fxrsgieg,0.03284102,Comparative Study of Wound-Healing Activity of Dihydroquercetin Pseudopolymorphic Modifications,COVID-19: Was Rheumapatienten jetzt wissen sollten
w4wmd6xt,s9qlcamb,0.032849588,The “naming of things”: US labor in the time of Covid-19,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
83wdve1i,e69c9wyw,0.032851618,Neurological effects of COVID‐19 in infants and children,Nutzen von Erfahrungswissen in Krisen. Zur These einer vermehrten Bezugnahme auf Geschichte in Krisenzeiten
hbzai2ix,lvi4n41u,0.032852314,Financial recovery strategies for restaurants during COVID-19: Evidence from the US restaurant industry,Pflegen kann jede*r!
lvi4n41u,r7zqcnq3,0.03285493,Pflegen kann jede*r!,[Should children of cancer patients attend daycare centers or schools during the COVID-19 pandemic?]
3qxqvmon,96k16ygd,0.032855116,Współzależność przemysłu 4.0 z gospodarką o obiegu zamkniętym: w poszukiwaniu wspólnego obszaru definicyjnego,Chapter 5: Judging Women
lvi4n41u,uooqmy0z,0.032855734,Pflegen kann jede*r!,COVID-19 Contact Tracing Conundrums: Insights From the Front Lines.
lvi4n41u,20rmvlxk,0.032855734,Pflegen kann jede*r!,COVID-19 Contact Tracing Conundrums: Insights From the Front Lines
td4prw2k,7cppwix0,0.032856688,Should we be concerned about COVID‐19 with nonhuman primates?,Bedeutung von Citicolin bei der Glaukomerkrankung
z2ulnfop,bnto2xy7,0.032860503,Fakten auf einen Blick,COVID‐19 vaccination in children and university students
sdoxki4n,s9qlcamb,0.032883484,Reopening Schools in the Time of Pandemic: Look to the School Nurses.,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
4ncww81l,p81l6zvz,0.0328899,Editorial: Physical Fitness and Cardiovascular Health in Specific Populations,Systemische Immunsuppression in Zeiten von COVID‐19: Müssen wir umdenken?
lvi4n41u,u28t8juo,0.03289079,Pflegen kann jede*r!,Behavior analytic contributions to public health and telehealth
sqmwicfb,fxrsgieg,0.03289128,Association of injection Tocilizumab and inflammatory markers in COVID19,COVID-19: Was Rheumapatienten jetzt wissen sollten
chxxynw8,fxrsgieg,0.03289185,Coronavirus disease 2019 (COVID-19): two case reports from a family cluster.,COVID-19: Was Rheumapatienten jetzt wissen sollten
lvi4n41u,nxi2fpy4,0.032895684,Pflegen kann jede*r!,The Voice: The Shareholders' Motives Behind Corporate Donations
9rs5jk6m,s9qlcamb,0.032906093,Results are not generalizable to children attending school.,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
p81l6zvz,uzs39gx1,0.032907408,Systemische Immunsuppression in Zeiten von COVID‐19: Müssen wir umdenken?,Care for caregivers- a mission for primary care
3qxqvmon,c2io6utd,0.032910187,Współzależność przemysłu 4.0 z gospodarką o obiegu zamkniętym: w poszukiwaniu wspólnego obszaru definicyjnego,Employment Consequences of COVID-19 for People with Disabilities and Employers
1953w02l,f8hdn7ry,0.032912344,Key Characteristics of Cardiovascular Toxicants,Auf alles gefasst sein
jo13foe0,fxrsgieg,0.03291287,COVID‐19 “second wave” and vaccines: the dermatologists’ perspective,COVID-19: Was Rheumapatienten jetzt wissen sollten
zmjzvihk,79hf1x4j,0.0329205,Masked Faces with Faced Masks,Sind durch COVID-19 (mehr) Patienten mit Hörverlust zu erwarten?
40gnj1yy,fxrsgieg,0.03292504,Analysis of information on COVID-19 on websites of public health organizations,COVID-19: Was Rheumapatienten jetzt wissen sollten
dobmlt31,fxrsgieg,0.032927755,Risk Factors of Oropharyngeal Candidiasis in COVID-19 Patients: A Case-control Study,COVID-19: Was Rheumapatienten jetzt wissen sollten
gk4p26ck,fxrsgieg,0.032928437,A New Road Map for Our Nation's Response to COVID-19.,COVID-19: Was Rheumapatienten jetzt wissen sollten
fxrsgieg,4ot7gif8,0.032937147,COVID-19: Was Rheumapatienten jetzt wissen sollten,Tocilizumab efficacy in COVID-19 patients is associated with respiratory severity-based stages
ois5rucs,79hf1x4j,0.032939963,From the Guest Editors: Grief,Sind durch COVID-19 (mehr) Patienten mit Hörverlust zu erwarten?
njyahh45,fxrsgieg,0.032945883,Racial/Ethnic Differences in COVID-19 Vaccine Hesitancy Among Health Care Workers in 2 Large Academic Hospitals,COVID-19: Was Rheumapatienten jetzt wissen sollten
p81l6zvz,fznj1w28,0.032946244,Systemische Immunsuppression in Zeiten von COVID‐19: Müssen wir umdenken?,COVID-19 disruption on college students: Academic and socioemotional implications.
tf0rkkx2,z2ulnfop,0.032947496,Managing the infodemic about COVID‐19: Strategies for clinicians and researchers,Fakten auf einen Blick
fxrsgieg,09vn7hu1,0.032952253,COVID-19: Was Rheumapatienten jetzt wissen sollten,Transfusion practices and infectious risks.
d99uth32,fxrsgieg,0.032959092,"Predictors and Clinical Outcomes of Silent Hypoxia in COVID-19 Patients, a Single-Center Retrospective Cohort Study",COVID-19: Was Rheumapatienten jetzt wissen sollten
fxrsgieg,p40523dd,0.032960135,COVID-19: Was Rheumapatienten jetzt wissen sollten,Public perception and performance of different sampling approaches for the diagnosis of COVID-19
lvi4n41u,i8ywbu6u,0.032966077,Pflegen kann jede*r!,Deciphering Biosignatures in Planetary Contexts
eary2ido,lvi4n41u,0.032968704,"Evolution of Cancer Vaccines—Challenges, Achievements, and Future Directions",Pflegen kann jede*r!
5raobezd,lvi4n41u,0.032970037,Identifying Care Home Residents in Electronic Health Records - An OpenSAFELY Short Data Report,Pflegen kann jede*r!
4uk1gkdk,fxrsgieg,0.032970205,Body composition in recovered covid-19 patients,COVID-19: Was Rheumapatienten jetzt wissen sollten
7nn4380q,fxrsgieg,0.03297161,Exploring the potentials of personalized ventilation in mitigating airborne infection risk for two closely ranged occupants with different risk assessment models,COVID-19: Was Rheumapatienten jetzt wissen sollten
0y0qggva,fxrsgieg,0.032974865,Attitude and learning styles in different academic achievement of tertiary students,COVID-19: Was Rheumapatienten jetzt wissen sollten
xr4970ls,s9qlcamb,0.03298925,COVID-19's Impact on Health Disparities.,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
990gzdwa,s9qlcamb,0.03298925,COVID-19's Impact on Health Disparities,Finanzielle Hilfen für Vertragsärzte: Weitere KVen haben HVM-Änderungen ausgearbeitet
